

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
158.645  000.007  000.007: sourcing /home/oasido/.local/share/nvim/rplugin.vim
158.652  000.122  000.115: sourcing /squashfs-root/usr/share/nvim/runtime/plugin/rplugin.vim
158.727  000.059  000.059: sourcing /squashfs-root/usr/share/nvim/runtime/plugin/shada.vim
158.772  000.019  000.019: sourcing /squashfs-root/usr/share/nvim/runtime/plugin/spellfile.vim
158.895  000.104  000.104: sourcing /squashfs-root/usr/share/nvim/runtime/plugin/tarPlugin.vim
158.994  000.061  000.061: sourcing /squashfs-root/usr/share/nvim/runtime/plugin/tohtml.vim
159.030  000.015  000.015: sourcing /squashfs-root/usr/share/nvim/runtime/plugin/tutor.vim
159.172  000.123  000.123: sourcing /squashfs-root/usr/share/nvim/runtime/plugin/zipPlugin.vim
159.691  000.058  000.058: require('numbertoggle')
159.821  000.037  000.037: require('gitsigns.async')
159.860  000.035  000.035: require('gitsigns.status')
159.962  000.036  000.036: require('gitsigns.debug')
160.005  000.041  000.041: require('gitsigns.util')
160.077  000.034  000.034: require('gitsigns.uv')
160.079  000.069  000.035: require('gitsigns.subprocess')
160.244  000.030  000.030: require('gitsigns.message')
160.281  000.132  000.102: require('gitsigns.config')
160.315  000.031  000.031: require('gitsigns.signs.base')
160.317  000.198  000.034: require('gitsigns.signs')
160.321  000.240  000.043: require('gitsigns.hunks')
160.328  000.467  000.079: require('gitsigns.git')
160.422  000.042  000.042: require('gitsigns.cache')
160.457  000.032  000.032: require('gitsigns.debounce')
160.490  000.029  000.029: require('gitsigns.diff')
160.499  000.169  000.065: require('gitsigns.manager')
160.542  000.040  000.040: require('gitsigns.highlight')
160.549  000.830  000.082: require('gitsigns')
163.029  000.054  000.054: require('gitsigns.signs.vimfn')
164.931  000.128  000.128: require('nvim-surround.config')
164.936  000.201  000.073: require('nvim-surround.buffer')
164.971  000.033  000.033: require('nvim-surround.cache')
165.059  000.037  000.037: require('nvim-surround.patterns')
165.061  000.086  000.049: require('nvim-surround.utils')
165.065  000.428  000.108: require('nvim-surround')
165.561  000.050  000.050: require('better_escape')
165.647  006.380  004.960: sourcing /home/oasido/.config/nvim/plugin/packer_compiled.lua
166.156  000.085  000.085: sourcing /squashfs-root/usr/share/nvim/runtime/plugin/man.lua
166.174  002.697: loading rtp plugins
166.873  000.098  000.098: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/Comment.nvim/plugin/Comment.lua
167.117  000.172  000.172: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/LuaSnip/plugin/luasnip.vim
167.394  000.075  000.075: require('bufdelete')
167.396  000.104  000.029: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/bufdelete.nvim/plugin/bufdelete.lua
167.652  000.033  000.033: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/copilot.lua/plugin/copilot.lua
167.942  000.064  000.064: require('diffview.lazy')
168.010  000.065  000.065: require('diffview.oop')
168.019  000.178  000.049: require('diffview.events')
168.024  000.249  000.071: require('diffview.bootstrap')
168.040  000.297  000.048: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/diffview.nvim/plugin/diffview.lua
168.169  000.031  000.031: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/dressing.nvim/plugin/dressing.lua
168.326  000.023  000.023: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/glow.nvim/plugin/glow.lua
168.627  000.218  000.218: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/hop.nvim/plugin/hop.vim
168.927  000.047  000.047: require('indent_blankline.commands')
169.002  000.252  000.205: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/indent-blankline.nvim/plugin/indent_blankline.vim
169.342  000.046  000.046: require('mason-tool-installer')
169.356  000.113  000.067: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/mason-tool-installer.nvim/plugin/mason-tool-installer.lua
169.474  000.028  000.028: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/nightfox.nvim/plugin/nightfox.vim
169.721  000.036  000.036: require('cmp.utils.highlight')
170.082  000.435  000.398: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/nvim-cmp/plugin/cmp.lua
170.279  000.074  000.074: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/nvim-lspconfig/plugin/lspconfig.lua
170.634  000.035  000.035: require('nvim-treesitter.statusline')
170.678  000.042  000.042: require('nvim-treesitter.query_predicates')
170.681  000.144  000.068: require('nvim-treesitter')
171.030  000.524  000.380: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/nvim-treesitter/plugin/nvim-treesitter.lua
171.181  000.051  000.051: require('nvim-treesitter-textobjects')
171.618  000.044  000.044: require('nvim-treesitter.textobjects.shared')
171.625  000.111  000.067: require('nvim-treesitter.textobjects.select')
171.737  000.036  000.036: require('nvim-treesitter.textobjects.attach')
171.744  000.099  000.063: require('nvim-treesitter.textobjects.move')
171.834  000.041  000.041: require('nvim-treesitter.textobjects.swap')
171.935  000.051  000.051: require('nvim-treesitter.textobjects.lsp_interop')
171.956  000.840  000.486: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/nvim-treesitter-textobjects/plugin/nvim-treesitter-textobjects.vim
172.282  000.051  000.051: require('nvim-ts-autotag._log')
172.286  000.088  000.037: require('nvim-ts-autotag.utils')
172.295  000.159  000.070: require('nvim-ts-autotag.internal')
172.297  000.198  000.039: require('nvim-ts-autotag')
172.329  000.242  000.044: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/nvim-ts-autotag/plugin/nvim-ts-autotag.vim
172.481  000.034  000.034: require('ts_context_commentstring')
172.494  000.060  000.026: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/nvim-ts-context-commentstring/plugin/ts_context_commentstring.vim
172.643  000.038  000.038: require('rainbow')
172.728  000.132  000.094: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/nvim-ts-rainbow/plugin/rainbow.vim
172.874  000.046  000.046: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/nvim-web-devicons/plugin/nvim-web-devicons.vim
173.023  000.032  000.032: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/plenary.nvim/plugin/plenary.vim
173.154  000.019  000.019: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/tabout.nvim/plugin/tabout.vim
173.462  000.186  000.186: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/telescope.nvim/plugin/telescope.lua
173.645  000.039  000.039: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/true-zen.nvim/plugin/true-zen.lua
174.626  000.890  000.890: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/vim-fugitive/plugin/fugitive.vim
177.093  002.354  002.354: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/vim-wakatime/plugin/wakatime.vim
177.310  000.043  000.043: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/which-key.nvim/plugin/which-key.vim
177.711  004.251: loading packages
178.329  000.035  000.035: require('cmp_buffer.timer')
178.333  000.104  000.069: require('cmp_buffer.buffer')
178.335  000.182  000.078: require('cmp_buffer.source')
178.338  000.251  000.070: require('cmp_buffer')
178.431  000.403  000.152: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/cmp-buffer/after/plugin/cmp_buffer.lua
178.623  000.096  000.096: require('cmp_cmdline')
178.638  000.140  000.044: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/cmp-cmdline/after/plugin/cmp_cmdline.lua
178.759  000.054  000.054: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/cmp-nvim-lsp/after/plugin/cmp_nvim_lsp.lua
178.910  000.067  000.067: require('cmp_path')
178.924  000.103  000.037: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/cmp-path/after/plugin/cmp_path.lua
179.057  000.046  000.046: require('cmp_luasnip')
179.095  000.107  000.061: sourcing /home/oasido/.local/share/nvim/site/pack/packer/start/cmp_luasnip/after/plugin/cmp_luasnip.lua
179.098  000.580: loading after plugins
179.114  000.016: inits 3
180.854  001.740: reading ShaDa
181.476  000.170  000.170: sourcing /squashfs-root/usr/share/nvim/runtime/autoload/provider/clipboard.vim
181.554  000.048  000.048: require('scrollbar.handlers')
181.680  000.053  000.053: require('luasnip.loaders.from_lua')
181.758  000.056  000.056: require('luasnip.loaders.from_snipmate')
181.815  000.043  000.043: require('luasnip.loaders.from_vscode')
182.133  000.909: opening buffers
182.205  000.042  000.042: require('bufferline.state')
182.735  000.560: BufEnter autocommands
182.739  000.004: editing files in windows
182.812  000.054  000.054: require('which-key.plugins')
182.865  000.048  000.048: require('which-key.plugins.registers')
182.945  000.074  000.074: require('which-key.mappings')
183.718  000.047  000.047: require('which-key.plugins.marks')
184.143  000.069  000.069: require('which-key.plugins.presets')
184.199  000.051  000.051: require('which-key.plugins.presets.misc')
184.247  000.035  000.035: require('which-key.plugins.spelling')
184.455  000.039  000.039: require('which-key.colors')
224.846  041.689: VimEnter autocommands
224.851  000.005: UIEnter autocommands
224.854  000.003: before starting main loop
225.756  000.040  000.040: require('bufferline.pick')
225.796  000.036  000.036: require('bufferline.duplicates')
225.898  000.100  000.100: require('bufferline.diagnostics')
225.958  000.057  000.057: require('bufferline.models')
225.960  000.310  000.077: require('bufferline.buffers')
226.034  000.038  000.038: require('bufferline.sorters')
226.087  000.045  000.045: require('bufferline.tabpages')
226.214  000.048  000.048: require('bufferline.offset')
226.257  000.035  000.035: require('bufferline.custom_area')
226.614  001.287: first screen update
226.617  000.002: --- NVIM STARTED ---
